0.01 0.01 0.0 0.0 0.0 0.0
0.01 0.02 0.0 0.0 0.0 0.0
0.01 0.03 0.0 0.0 0.0 0.0
0.01 0.04 0.0 0.0 0.0 0.0
0.01 0.05 0.0 0.0 0.0 0.0
0.01 0.06 0.0 0.0 0.0 0.0
0.01 0.07 0.0 0.0 0.0 0.0
0.01 0.08 0.0 0.0 0.0 0.0
0.01 0.09 0.0 0.0 0.0 0.0
0.01 0.1 0.0 0.0 0.0 0.0
0.01 0.11 0.0 0.0 0.0 0.0
0.01 0.12 0.0 0.0 0.0 0.0
0.01 0.13 0.0 0.0 0.0 0.0
0.01 0.14 0.0 0.0 0.0 0.0
0.01 0.15 0.0 0.0 0.0 0.0
0.01 0.16 0.0 0.0 0.0 0.0
0.01 0.17 0.0 0.0 0.0 0.0
0.01 0.18 0.0 0.0 0.0 0.0
0.01 0.19 0.0 0.0 0.0 0.0
0.01 0.2 0.0 0.0 0.0 0.0
0.01 0.21 0.0 0.0 0.0 0.0
0.01 0.22 0.0 0.0 0.0 0.0
0.01 0.23 0.0 0.0 0.0 0.0
0.01 0.24 0.0 0.0 0.0 0.0
0.01 0.25 0.0 0.0 0.0 0.0
0.01 0.26 0.0 0.0 0.0 0.0
0.01 0.27 0.0 0.0 0.0 0.0
0.01 0.28 0.0 0.0 0.0 0.0
0.01 0.29 0.0 0.0 0.0 0.0
0.01 0.3 0.0 0.0 0.0 0.0
0.01 0.31 0.0 0.0 0.0 0.0
0.01 0.32 0.0 0.0 0.0 0.0
0.01 0.33 0.0 0.0 0.0 0.0
0.01 0.34 0.0 0.0 0.0 0.0
0.01 0.35000000000000003 0.0 0.0 0.0 0.0
0.01 0.36 0.0 0.0 0.0 0.0
0.01 0.37 0.0 0.0 0.0 0.0
0.01 0.38 0.0 0.0 0.0 0.0
0.01 0.39 0.0 0.0 0.0 0.0
0.01 0.4 0.0 0.0 0.0 0.0
0.01 0.41000000000000003 0.0 0.0 0.0 0.0
0.01 0.42 0.0 0.0 0.0 0.0
0.01 0.43 0.0 0.0 0.0 0.0
0.01 0.44 0.0 0.0 0.0 0.0
0.01 0.45 0.0 0.0 0.0 0.0
0.01 0.46 0.0 0.0 0.0 0.0
0.01 0.47000000000000003 0.0 0.0 0.0 0.0
0.01 0.48 0.0 0.0 0.0 0.0
0.01 0.49 0.0 0.0 0.0 0.0
0.01 0.5 0.0 0.0 0.0 0.0
0.01 0.51 0.0 0.0 0.0 0.0
0.01 0.52 0.0 0.0 0.0 0.0
0.01 0.53 0.0 0.0 0.0 0.0
0.01 0.54 0.0 0.0 0.0 0.0
0.01 0.55 -54.19791666666668 173.02819308042672 0.0 0.0
0.01 0.56 -54.18926525701266 164.22607197663453 1.6877518322875318 -0.005327125064624738
0.01 0.5700000000000001 -54.16416163002093 154.64260771538375 3.284701906245502 -0.007710829411777809
0.01 0.58 -54.12357121888775 144.81002742280958 4.783825722955015 -0.008810305367745741
0.01 0.59 -54.06848511556183 134.88734785456083 6.183525830152803 -0.009343018862395525
0.01 0.6 -53.99990070228469 124.92759163659112 7.483400251927108 -0.009608805502736573
0.01 0.61 -53.918817110523285 114.9506349857505 8.683333134269233 -0.009734831139951439
0.01 0.62 -53.826234039599306 104.96483807687233 9.783285238009043 -0.009775418174484685
0.01 0.63 -53.723151405763105 94.97410770643445 10.783240962686946 -0.00975238315241711
0.01 0.64 -53.61056922034557 84.98044411419734 11.683193307351658 -0.009672087083956171
0.01 0.65 -53.48948753961607 74.98495333628291 12.48313900386755 -0.009533207492395945
0.01 0.66 -53.36090644026822 64.98828770919216 13.183076713326969 -0.009330633183424197
0.01 0.67 -53.22582600534953 54.9908536883327 13.783006261243003 -0.009057630778741554
0.01 0.68 -53.085246315043356 44.99291711020637 14.282928265602735 -0.008707179564737544
0.01 0.6900000000000001 -52.94016744003748 34.99465996481095 14.68284392776873 -0.008272868894110275
0.01 0.7000000000000001 -52.79158943648798 24.99621282890319 14.982754896121264 -0.007749540838730695
0.01 0.71 -52.64051234211505 14.997674480147186 15.182663164367582 -0.007133767154599013
0.01 0.72 -52.48793617320063 4.999124540087567 15.28257098760335 -0.006424206477717576
0.01 0.73 -52.334860922362985 -4.999367679656008 15.282480808581411 -0.005621867151006654
0.01 0.74 -52.182286557029 -14.997736241996993 15.182395191102316 -0.004730291516708007
0.01 0.75 -52.03121301854094 -24.99591226171888 14.982316759842718 -0.0037556735613009096
0.01 0.76 -51.88264022183215 -34.99381706783083 14.682248147602905 -0.002706921388551109
0.01 0.77 -51.73756805558888 -44.99135355325479 14.282191952626633 -0.0015956783830262111
0.01 0.78 -51.596996382779615 -54.9883938256442 13.782150711060126 -4.3632277488825366E-4
0.01 0.79 -51.46192504136768 -64.9847599820165 13.182126894184876 7.540230026137351E-4
0.01 0.8 -51.33335384489592 -74.98019215022808 12.482122949500152 0.0019554193361415173
0.01 0.81 -51.212282582377675 -84.97429225701853 11.682141426151915 0.003144873381444313
0.01 0.8200000000000001 -51.09971101637288 -94.966419332991 10.782185277689038 0.004295744496829457
0.01 0.8300000000000001 -50.996638876823894 -104.95548221903304 9.782258575733849 0.00537638098876414
0.01 0.84 -50.9040658448582 -114.93949942839896 8.682368285399988 0.006347071794365888
0.01 0.85 -50.822991511115895 -124.9145868058148 7.482529134014371 0.0071531387387580025
0.01 0.86 -50.754415262177915 -134.87241003012167 6.1827786942348695 0.007708735041234149
0.01 0.87 -50.6993359372312 -144.7931199772444 4.783230466684074 0.007857295016577837
0.01 0.88 -50.65875065284423 -154.6237178411075 3.28428359748969 0.0072723657577711265
0.01 0.89 -50.6336502652814 -164.20519744645932 1.6875326422141512 0.005213067972675844

0.02 0.01 0.0 0.0 0.0 0.0
0.02 0.02 0.0 0.0 0.0 0.0
0.02 0.03 0.0 0.0 0.0 0.0
0.02 0.04 0.0 0.0 0.0 0.0
0.02 0.05 0.0 0.0 0.0 0.0
0.02 0.06 0.0 0.0 0.0 0.0
0.02 0.07 0.0 0.0 0.0 0.0
0.02 0.08 0.0 0.0 0.0 0.0
0.02 0.09 0.0 0.0 0.0 0.0
0.02 0.1 0.0 0.0 0.0 0.0
0.02 0.11 0.0 0.0 0.0 0.0
0.02 0.12 0.0 0.0 0.0 0.0
0.02 0.13 0.0 0.0 0.0 0.0
0.02 0.14 0.0 0.0 0.0 0.0
0.02 0.15 0.0 0.0 0.0 0.0
0.02 0.16 0.0 0.0 0.0 0.0
0.02 0.17 0.0 0.0 0.0 0.0
0.02 0.18 0.0 0.0 0.0 0.0
0.02 0.19 0.0 0.0 0.0 0.0
0.02 0.2 0.0 0.0 0.0 0.0
0.02 0.21 0.0 0.0 0.0 0.0
0.02 0.22 0.0 0.0 0.0 0.0
0.02 0.23 0.0 0.0 0.0 0.0
0.02 0.24 0.0 0.0 0.0 0.0
0.02 0.25 0.0 0.0 0.0 0.0
0.02 0.26 0.0 0.0 0.0 0.0
0.02 0.27 0.0 0.0 0.0 0.0
0.02 0.28 0.0 0.0 0.0 0.0
0.02 0.29 0.0 0.0 0.0 0.0
0.02 0.3 0.0 0.0 0.0 0.0
0.02 0.31 0.0 0.0 0.0 0.0
0.02 0.32 0.0 0.0 0.0 0.0
0.02 0.33 0.0 0.0 0.0 0.0
0.02 0.34 0.0 0.0 0.0 0.0
0.02 0.35000000000000003 0.0 0.0 0.0 0.0
0.02 0.36 0.0 0.0 0.0 0.0
0.02 0.37 0.0 0.0 0.0 0.0
0.02 0.38 0.0 0.0 0.0 0.0
0.02 0.39 0.0 0.0 0.0 0.0
0.02 0.4 0.0 0.0 0.0 0.0
0.02 0.41000000000000003 0.0 0.0 0.0 0.0
0.02 0.42 0.0 0.0 0.0 0.0
0.02 0.43 0.0 0.0 0.0 0.0
0.02 0.44 0.0 0.0 0.0 0.0
0.02 0.45 0.0 0.0 0.0 0.0
0.02 0.46 0.0 0.0 0.0 0.0
0.02 0.47000000000000003 0.0 0.0 0.0 0.0
0.02 0.48 0.0 0.0 0.0 0.0
0.02 0.49 0.0 0.0 0.0 0.0
0.02 0.5 0.0 0.0 0.0 0.0
0.02 0.51 0.0 0.0 0.0 0.0
0.02 0.52 0.0 0.0 0.0 0.0
0.02 0.53 0.0 0.0 0.0 0.0
0.02 0.54 0.0 0.0 0.0 0.0
0.02 0.55 -54.19791666666668 173.79751669267307 0.0 0.0
0.02 0.56 -54.189226790832045 164.22745752237955 1.691044162745925 -0.0029273263915996495
0.02 0.5700000000000001 -54.16409578341176 154.52731691599186 3.286816513637447 -0.005505473887268408
0.02 0.58 -54.123490460559296 144.70394294384977 4.78496552278358 -0.007162310027908347
0.02 0.59 -54.06839647295609 134.80672558192273 6.184131833466466 -0.008164815338318476
0.02 0.6 -53.99980782388997 124.8684181477014 7.48372514561062 -0.008769691212151542
0.02 0.61 -53.918721970043876 114.90704615364338 8.683499946007345 -0.009134717311098939
0.02 0.62 -53.82613782496982 104.93227304946666 9.78335088534763 -0.00934645025516545
0.02 0.63 -53.72305495233692 94.94939466436215 10.783230002241595 -0.009449576987918817
0.02 0.64 -53.61047322492499 84.96142893206739 11.683114157671426 -0.009465270240482937
0.02 0.65 -53.489392669183495 74.97017278208143 12.482991879433314 -0.009401601884562183
0.02 0.66 -53.36081338733632 64.97674364889804 13.182857756621047 -0.009259439530495683
0.02 0.67 -53.225735514051074 54.981865766052984 13.78270987971355 -0.009035907486776296
0.02 0.68 -53.08515918974205 44.986027498764464 14.282548571448217 -0.008726527078550816
0.02 0.6900000000000001 -52.94008454262211 34.98957146817232 14.682375694608751 -0.008326616262976927
0.02 0.7000000000000001 -52.791511675849875 24.9927484683244 14.982194231593837 -0.007832251781891841
0.02 0.71 -52.64044065799023 14.995751290857033 15.182007998971159 -0.007240955929432857
0.02 0.72 -52.48787151587045 4.998737190628614 15.281821433330123 -0.006552197619313915
0.02 0.73 -52.33480422932363 -4.9981560149068995 15.281639418374127 -0.005767760169916869
