0 0 2.5547997977258073E-8
0 1 -3.4156158741077755E-9
0 2 1.199805760957512E-9
0 3 -4.968543993554531E-8
0 4 3.409025742967202E-7
0 5 3.2555714380061244E-7
0 6 -1.7128668821368112E-6
0 7 -3.4471271426209674E-7
0 8 -6.800031886152079E-6
0 9 1.7984985862680095E-6
0 10 -1.4003418138245742E-6
0 11 -4.513414174470567E-6
0 12 -4.563152039332644E-6
0 13 -6.857711421016324E-6
0 14 -4.140203908157372E-6
0 15 -9.405293460010677E-6
0 16 -3.714003014539019E-5
0 17 -1.2920695174662222E-5
0 18 9.614814771570345E-6
0 19 -1.0886418318021697E-5
0 20 -1.2561707803411302E-5
0 21 7.377934938661522E-5
0 22 -1.644179258577707E-5
0 23 6.89223795630967E-5
0 24 4.713042429242128E-5
0 25 -5.256175531472276E-5
0 26 -2.0718109023913362E-4
0 27 -1.5920045611379074E-5
0 28 1.5502849026175739E-4
0 29 -1.1407668506207073E-4
0 30 -4.857276346253953E-5
0 31 1.9576194963485565E-5
0 32 -2.8987046406196866E-4
0 33 -2.0293653783851106E-4
0 34 6.92470432921847E-5
0 35 -2.0853097772515763E-4
0 36 2.210754667167797E-5
0 37 4.130667435510397E-4
0 38 -6.971302799750118E-5
0 39 -8.616403345159387E-5
0 40 -6.542998390159355E-5
0 41 1.727859398982736E-4
0 42 2.9579317472637804E-4
0 43 1.654982379317707E-4
0 44 -1.1421034903800493E-4
0 45 -6.23530147038536E-4
0 46 4.432037061796313E-5
0 47 8.792919470348164E-5
0 48 -2.151036376480298E-4
0 49 1.377824772855509E-4
0 50 2.0346028452806854E-4
0 51 2.3087696119015067E-4
0 52 -6.144328620988438E-5
0 53 -4.487652704765047E-5
0 54 2.2365519286532608E-5
0 55 1.5845063317495453E-4
0 56 -6.670792996860802E-5
0 57 -6.71423874718686E-5
0 58 1.416564713879566E-4
0 59 5.1978640502619376E-5
0 60 1.3309909018952956E-4
0 61 -1.283800381197838E-4
0 62 -3.134002862477037E-4
0 63 -8.47515362848031E-5
0 64 6.31784199490481E-5
0 65 -2.8970025222398702E-5
